ID,path,title,authors,translators,author_qids,translator_qids,original_language,genre,source_edition
38790,/p904/m38790,עִם הָעֵמֶק,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38791,/p904/m38791,עִם פְּתִיחַת נְמַל תֵּל־אָבִיב,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38792,/p904/m38792,לְנַהֲלָל,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38793,/p904/m38793,פְּצָצָה זוֹ שֶׁאָנוּ מַנִּיחִים לְעֵין הַשֶּׁמֶשׁ...,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38794,/p904/m38794,עִם הָאֳנִיּוֹת שֶׁבָּרְחוּ,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38795,/p904/m38795,הַדֶּגֶל וְהַסֵּמֶל,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38796,/p904/m38796,"בֵּית ""דָּבָר""",דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38797,/p904/m38797,אָנוּ נִצָּבִים כָּאן שְׁלֹשָׁה צִבּוּרִים יַחַד,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38798,/p904/m38798,לִקְרַאת חִנּוּךְ חוֹבָה חִנָּם,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38799,/p904/m38799,קַו יַמִּי קָבוּעַ בֵּין יִשְׂרָאֵל לְאַרְצוֹת־הַבְּרִית,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38800,/p904/m38800,לֹא בִּמְצִלּוֹת וְלֹא בִּמְלִיצוֹת,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38801,/p904/m38801,דִּבְרֵי סִיּוּם,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38802,/p904/m38802,מְסִבָּה שֶׁל וְתִיקִים,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38803,/p904/m38803,בַּקֵּשׁ שָׁלוֹם וְרָדְפֵהוּ,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38804,/p904/m38804,שְׁבִירַת הַיַּקְרוּת,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38805,/p904/m38805,הַשְּׁטָר נִפְרַע יָפֶה,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38806,/p904/m38806,שֵׁרוּתֵי אֶתְמוֹל,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38807,/p904/m38807,חִפְרוּ וְהִתְחַפָּרוּ,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38808,/p904/m38808,עִם הוֹפַעַת בּוּל פֶתַח־תִּקְוָה,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38809,/p904/m38809,לֹא נִזְדַּהֶה עִם שׁוּם כֹּחַ חִיצוֹנִי,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38810,/p904/m38810,עִם חִדּוּשׁ הַתְּנוּעָה בְּרַכֶּבֶת חֵיפָה–תֵּל־אָבִיב,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38811,/p904/m38811,תַּחְבּוּרָה דְגוּלָה,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38812,/p904/m38812,עַל הָרַכֶּבֶת,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38813,/p904/m38813,שָׁתוּל עַל פַּלְגֵי מַיִם,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38814,/p904/m38814,הַיְּהוּדִים וְהַיָּם,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38815,/p904/m38815,עַל הִתְקַדְּמוּתֵנוּ בַּיָּם,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38816,/p904/m38816,נִטְּעוּ הָעֵצִים הָרִאשׁוֹנִים בְאֵילַת,דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38817,/p904/m38817,"נִבְנֶה אֶת הַ""פִירְמָה"" שֶׁלָּנוּ בְּכֹחוֹת מְשֻׁתָּפִים",דוד רמז,"",1176303,"","",מאמרים ומסות, תל אביב: עם עובד
38818,/p49/m38818,[קוֹמָה כְלוּלָה בְּשֶׁלֶם],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38819,/p49/m38819,[קַל בַּמְחִיר כָּל־רַב וְכָל],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38820,/p49/m38820,[קְנוּ לֵב תֶּחֱזוּ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38821,/p49/m38821,[קְרָא עַל־כָּל],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38822,/p49/m38822,[קָרָה לְחָכָם רַע],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38823,/p49/m38823,"[קְרוֹבַי, כָּל־מְבֹא]",שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38824,/p49/m38824,[רְצוֹן בָּאִים בְּלִי],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38825,/p49/m38825,[רְאֵה אֱנוֹשׁ כִּי],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38826,/p49/m38826,[רְאֵה מִרְמַת זְמַן],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38827,/p49/m38827,[רָאִיתִי אֶת שֶׁמֶשׁ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38828,/p49/m38828,[רָאִיתִי הַר גָּדוֹל],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38829,/p49/m38829,[רוֹדֶה בְּפֶרֶךְ בַּעֲנִיִּים],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38830,/p49/m38830,[רוּחִי אֲשֶׁר בּוֹ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38831,/p49/m38831,[רְכוּשָׁךְ לָךְ בְּתִתָּךְ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38832,/p49/m38832,[רֵעִים אֲשֶׁר אַהְבָתָם],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38833,/p904/m38833,דָּבָר נָפַל בְּיִשְׂרָאֵל,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38834,/p904/m38834,"לֹא דְחִיָה, לֹא פִּתְרוֹן שֶׁאֵינוֹ פִּתְרוֹן, לֹא אַפּוֹטְרוֹפְּסוּת",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38835,/p904/m38835,חֹסֶר עֲבוֹדָה עַל שׁוּם מָה?,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38836,/p904/m38836,מַה יִהְיֶה מָחָר?,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38837,/p904/m38837,כְּבִישִׁים רִאשׁוֹנִים,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38838,/p904/m38838,בְמַעֲלֵה דְרָכִים,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38839,/p904/m38839,יֵשׁ – וָאָיִן,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38840,/p904/m38840,חֶשְׁבּוֹן מוּל חֶשְׁבּוֹן,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38841,/p904/m38841,לִבְנִיַּת שְׁכוּנוֹת הַצָּפוֹן בְתֵל־אָבִיב,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38842,/p904/m38842,פִּקְפּוּקִים,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38843,/p904/m38843,"עַל ""סוֹלֵל־בּוֹנֶה""",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38844,/p904/m38844,לְמַסְקְנוֹת הַמֻּמְחִים שֶׁל הַסּוֹכְנוּת הַיְּהוּדִית הַמָּרְחֶבֶת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38845,/p904/m38845,הַקַּרְקַע וְהָעֲלִיָּה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38846,/p904/m38846,אָץ לָנוּ הַזְּמָן,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38847,/p49/m38847,[צְרוּפָה הִיא],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38848,/p984/m38848,חליפת מכתבים קטנה,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38849,/p984/m38849,חסדי־לאומים,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38850,/p984/m38850,המצודה האחרונה,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38851,/p984/m38851,עסקים כרגיל,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38852,/p984/m38852,המולת־שאול,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38853,/p984/m38853,כשיורים בגוף הזה,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38854,/p984/m38854,בעיקר,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38855,/p984/m38855,וראה אותו וחי,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38856,/p984/m38856,קורות אניה אחת,יצחק מטיסיס,"","","","",מאמרים ומסות,תל אביב: הוצאת חברים
38858,/p55/m38858,אל מוּל פּני המערכה,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38859,/p55/m38859,ישׂראל בּן-יהוּדה,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38860,/p55/m38860,מקדשי-החירות ומחללי-הקברים,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38861,/p55/m38861,בּמצוֹר,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38862,/p55/m38862,יוֹם הרצל,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38863,/p55/m38863,אנוּ לא נוַתר,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38864,/p55/m38864,בּלוית משה בּילינסוֹן,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38865,/p55/m38865,בּאין בּילינסוֹן,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38866,/p55/m38866,צוֹפה לבית ישׂראל,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38867,/p55/m38867,מגילת העינויים של הלשון העברית,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38868,/p55/m38868,מלכי ערב,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38869,/p55/m38869,אידיליה פלשתינאית מקורית,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38870,/p55/m38870,עדוּת לדוֹר,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38871,/p55/m38871,תביעה,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38872,/p55/m38872,בּשוּלי משפּט אחד,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38873,/p55/m38873,על מה אנוּ מפוּלגים?,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38874,/p55/m38874,חזוּת קשה,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38875,/p55/m38875,חֶבלי איחוּד וּשלבּי איחוּד,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38876,/p55/m38876,תשובה לויכּוּח [בתוך: חֶבלי איחוּד וּשלבּי איחוּד],ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38877,/p55/m38877,חינוּך וקרקע,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38878,/p55/m38878,מזמוֹר שיר ידידוּת,ברל כצנלסון,"",786429,"","",מאמרים ומסות,הוצאת מפלגת פועלי ארץ־ישראל
38925,/p49/m38925,[רְצוֹן בָּאִים],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38926,/p49/m38926,[רָץ לַעֲזוֹב עוֹלָם],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38927,/p49/m38927,[רָץ לַעֲשִׁיר וַיַּעֲמוֹד],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38928,/p49/m38928,[רֶשַׁע בְּאַחְרִיתוֹ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38929,/p49/m38929,[שְׁאַל אַחֲרִית],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38930,/p1598/m38930,שיחה,אליעזר צוקרמן,"","","","",מחזות,תל אביב
38931,/p1598/m38931,תקוה טובה,אליעזר צוקרמן,"","","","",מאמרים ומסות,  
38932,/p1598/m38932,על האמונה בשדים ורוחות,אליעזר צוקרמן,"","","","",מאמרים ומסות,  
38933,/p1598/m38933,רופא המשוגעים,אליעזר צוקרמן,"","","","",פרוזה,  
38934,/p1598/m38934,עוֹלם הפוך,אליעזר צוקרמן,"","","","",פרוזה,  
38935,/p1598/m38935,רעיון מעולם הזה ומעולם הבא,אליעזר צוקרמן,"","","","",פרוזה,  
38943,/p1488/m38943,שׂעיפי לילה,דוד לוונטל,"",110817929,"","",שירה,ורשה
38944,/p1488/m38944,אזכרת נפשׁ,דוד לוונטל,"",110817929,"","",שירה,ורשה
38945,/p1488/m38945,הבטחון,דוד לוונטל,"",110817929,"","",שירה,ורשה
38946,/p1488/m38946,שׁיר משׁתה,דוד לוונטל,"",110817929,"","",שירה,ורשה
38947,/p1488/m38947,שׁאול ואחינוֹעם,דוד לוונטל,"",110817929,"","",מחזות,ורשה
38948,/p1488/m38948,חזות קשה,דוד לוונטל,"",110817929,"","",משלים,ורשה
38949,/p1488/m38949,ההוה והעתיד,דוד לוונטל,"",110817929,"","",משלים,ורשה
38950,/p1439/m38950,הקדמה - כתבי אליעזר צוקרמן,צבי קרול,"",12410828,"","",מאמרים ומסות,"חמו“ל, תל-אביב "
38951,/p1488/m38951,מליצה אחת תמה זכה וברה,דוד לוונטל,"",110817929,"","",משלים,ורשה
38952,/p1488/m38952,משׁק גב  דער וואססערפאלל  [המַפָּל],דוד לוונטל,"",110817929,"","",משלים,ורשה
38953,/p1488/m38953,קינים והגה והי,דוד לוונטל,"",110817929,"","",שירה,ורשה
38958,/p1488/m38958,[שקולה מיתתן],דוד לוונטל,"",110817929,"","",שירה,ורשה
38959,/p1488/m38959,שיר קינה,דוד לוונטל,"",110817929,"","",שירה,ורשה
38960,/p1488/m38960,לזכר עולם,דוד לוונטל,"",110817929,"","",שירה,ורשה
38961,/p1488/m38961,[הכתירו בעטרות פרחים],דוד לוונטל,"",110817929,"","",שירה,ורשה
38962,/p1488/m38962,על מות שׁולמית,דוד לוונטל,"",110817929,"","",שירה,ורשה
38963,/p1488/m38963,[ויקונן דוד],דוד לוונטל,"",110817929,"","",שירה,ורשה
38964,/p1488/m38964,[האיש הפורס],דוד לוונטל,"",110817929,"","",עיון,ורשה
38965,/p1488/m38965,[אם כי רחוקה],דוד לוונטל,"",110817929,"","",עיון,ורשה
38966,/p1488/m38966,משׁלי מוסר בחרוזים,דוד לוונטל,"",110817929,"","",משלים,ורשה
38974,/p904/m38974,"""יוֹם הַתַּעֲבוּרָה"" בְּתֵל־אָבִיב",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38975,/p904/m38975,דֹּאַר וְתַחְבּוּרָה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38976,/p904/m38976,תשובה לויכוח בכנסת (בעניני תחבורה),דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38977,/p904/m38977,הַתְּעוּפָה הָאֶזְרָחִית תִּקְלוֹט מְשֻׁחְרְרֵי חֵיל־אֲוִיר,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38978,/p904/m38978,תֵּל־אָבִיב – יָפוֹ,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38979,/p904/m38979,בָּבוּאָה וּמָקוֹר לְמַחֲשָׁבָה וּלְמַעֲשֶׂה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד
38980,/p1488/m38980,עצה למיודעי עשר תנועות,דוד לוונטל,"",110817929,"","",עיון,ורשה
38981,/p1488/m38981,העצל,דוד לוונטל,"",110817929,"","",עיון,ורשה
38982,/p1488/m38982,לפתח חטאת רובץ,דוד לוונטל,"",110817929,"","",עיון,ורשה
38983,/p1488/m38983,על מלאכת הכתיבה,דוד לוונטל,"",110817929,"","",עיון,ורשה
38984,/p1488/m38984,הכל הבל,דוד לוונטל,"",110817929,"","",עיון,ורשה
38985,/p1488/m38985,עפר אתה ואל עפר תשׁוב,דוד לוונטל,"",110817929,"","",עיון,ורשה
38986,/p1488/m38986,נפשׁ רשׁע (דאס בעזע געוויססען) [מצפון רע],דוד לוונטל,"",110817929,"","",עיון,ורשה
38987,/p1488/m38987,חידות,דוד לוונטל,"",110817929,"","",עיון,ורשה
38988,/p1488/m38988,החידה השׁנית,דוד לוונטל,"",110817929,"","",עיון,ורשה
38989,/p1488/m38989,החידה השלישית,דוד לוונטל,"",110817929,"","",עיון,ורשה
38990,/p1488/m38990,החידה הד',דוד לוונטל,"",110817929,"","",עיון,ורשה
38991,/p1488/m38991,[כמו חבצלת הנקטפה],דוד לוונטל,"",110817929,"","",עיון,ורשה
38992,/p904/m38992,"נִטַּע ""יַעַר הַצָּבָא הַסּוֹבֵיטִי""",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38993,/p904/m38993,מִפְנֶה בַּתַּחְבּוּרָה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38994,/p904/m38994,"""בִּדְפִיקָה אַחַת""",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38995,/p904/m38995,בִּמְסִבַּת הַפְּרֵידָה מְעִם חֶבֶר עוֹבְדֵי מִשְׁרַד־הַתַּחְבּוּרָה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38996,/p904/m38996,יוֹבֵל הַקֶּרֶן הַקַּיֶּמֶת לְיִשְׁרָאֵל,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38997,/p904/m38997,לִשְׁנַת הַשְּׁלֹשִׁים שֶׁל הַהִסְתַּדְּרוּת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38998,/p904/m38998,מוּל הַר הֶרְצְל,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
38999,/p904/m38999,עַל הַחִנּוּךְ בַּמַּחֲנוֹת וּבַמַּעְבָּרוֹת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39000,/p904/m39000,על עִנְיָנֵי הַחִנּוּךְ בַּמַּחֲנוֹת וּבַמַּעְבָּרוֹת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39001,/p904/m39001,עַל עִסְקֵי חִנּוּךְ וְתַרְבּוּת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39002,/p904/m39002,לָאֳמָנִים בְּיִשְׂרָאֵל,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39003,/p904/m39003,בְּאָזְנֵי הָרַשָּׁמִים,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39004,/p1488/m39004,מצבת רשׁ,דוד לוונטל,"",110817929,"","",עיון,ורשה
39005,/p1488/m39005,[בין ישיני],דוד לוונטל,"",110817929,"","",עיון,ורשה
39006,/p1488/m39006,מצבת אחד הגבורים,דוד לוונטל,"",110817929,"","",עיון,ורשה
39007,/p904/m39007,מֵעֵין הַסִּכּוּם,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39008,/p904/m39008,עַל הַחִנּוּךְ הַחַקְלָאִי,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39009,/p904/m39009,עִם הַנֹּעַר הָעוֹלֶה,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39010,/p904/m39010,הַחִנּוּךְ וְקִבּוּץ גָּלֻיּוֹת,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39011,/p904/m39011,יוֹסֵף־חַיִּים וְחַיִּים־נַחְמָן,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39012,/p904/m39012,בְּרוֹשׁ,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39013,/p904/m39013,לְזִכְרוֹ שֶׁל הָרַב מֵאִיר בַּר־אִילָן,דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39014,/p904/m39014,"לְתַלְמִידֵי בָּתֵּי־הַסֵּפֶר בְּיוֹם הָעַצְמָאוּת תשי""א",דוד רמז,"",1176303,"","",מאמרים ומסות,תל אביב: עם עובד 
39015,/p1488/m39015,מצבת אחי־נועם,דוד לוונטל,"",110817929,"","",עיון,ורשה
39016,/p1488/m39016,על קבר אישׁ תורני ומוכיח חכם,דוד לוונטל,"",110817929,"","",עיון,ורשה
39017,/p1488/m39017,מצבת קבורת אישׁ נכבד פאר האנשׁים,דוד לוונטל,"",110817929,"","",עיון,ורשה
39018,/p1488/m39018,מצבת אשת נעורים,דוד לוונטל,"",110817929,"","",עיון,ורשה
39019,/p13/m39019,בַּר-אַוזוֹתַיִם  ספר ראשון,יעקב וסרמן,אהרן אברהם קבק,60369,399957,de,פרוזה,תל אביב: אמנות
39020,/p1488/m39020,טראסט אים וועכסעל,דוד לוונטל,"",110817929,"","",שירה,ורשה
39021,/p1488/m39021,אויף דען געבורטסטאג איינער געליבטען מוטטער ! [ביום הולדת של אֵם אהובה],דוד לוונטל,"",110817929,"","",שירה,ורשה
39022,/p1488/m39022,מארגענליד [שיר בוקר],דוד לוונטל,"",110817929,"","",שירה,ורשה
39023,/p1488/m39023,אבענד געבעטה [תחינת ערב],דוד לוונטל,"",110817929,"","",שירה,ורשה
39024,/p49/m39024,[שְׁחוֹרֵי שַׂעֲרִי לָבְנוּ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39025,/p49/m39025,[שְׁחוֹרֵי שַׂעֲרִי לָבְנוּ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39026,/p49/m39026,[שְׁחוֹרֵי שַׂעֲרִי לָבְנוּ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39027,/p49/m39027,[שָׂח לִי],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39028,/p49/m39028,[שַׂחְתִּי לְשָׂח לִי],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39029,/p49/m39029,"[שָׁלֵו, הֲלַנְתָּ עַל]",שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39030,/p49/m39030,[שְׁלַח אָדוֹן לְעַם],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39031,/p767/m39031,יסודי העיבור,חיים זליג סלונימסקי,"",976296,"","",עיון,ווארשׁא
39032,/p49/m39032,[שַׁלַּח לַחְמָךְ],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39033,/p49/m39033,[שְׁעֵה מִצַּר כְּסִיל],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39034,/p49/m39034,[שְׁנֵי רֵעִים],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
39035,/p49/m39035,[שָׁמַעְתִּי רַעַם בַּגַּלְגַּל],שמואל הנגיד,"",467161,"","",שירה,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
